Detector_Number,x,y,z,Total_Energy_Deposited,Energy_Per_Particle,Energy_Squared_Sum,Quadric_Energy_Per_Particle,sigma,n_total,m_sigma,Ix,Iy,Iz
2277,-4.0,8.8,-9.5,15417472.943999998,0.0031174750670306334,3047164559762.0,82533.2860833,0.986194194,4945500000.0,0.0010589098774368305,6,22,4
2278,-3.2,-8.8,-9.5,18732691.393999998,0.003610077354788976,3338589095305.0,75401.12382969998,1.0213372041,5189000000.0,0.001056377311208408,7,0,4
2279,-3.2,-8.0,-9.5,24067121.400000002,0.004573324731591449,5182016471960.0,133480.26972810004,1.3723318979,5262500000.0,0.001297712643150152,7,1,4
2280,-3.2,-7.2,-9.5,29027180.027999986,0.005086687116095678,6272507782976.5,139333.53599689997,1.5115826651,5706500000.0,0.0013166551204398778,7,2,4
2281,-3.2,-6.4,-9.5,35946300.99300001,0.006234183314776276,10173336175677.1,241843.954240678,1.9648520906999998,5766000000.0,0.0016595040240102207,7,3,4
2282,-3.2,-5.6,-9.5,40282224.60000001,0.00692253387179928,10216546685000.0,254653.127216,2.096530028,5819000000.0,0.0016478776122353096,7,4,4
2283,-3.2,-4.8,-9.5,68141186.88000001,0.011423501572506288,20600201600700.0,534559.0900400002,3.3484237230000007,5965000000.0,0.0022826878844904907,7,5,4
2284,-3.2,-4.0,-9.5,92679883.48999998,0.015468561043144452,26553419587850.0,607493.6410199003,3.7702437670000006,5991500000.0,0.002580155664646047,7,6,4
2285,-3.2,-3.2,-9.5,162524892.3,0.026726671978293044,54946482970000.0,1415636.555499999,6.474175839999999,6081000000.0,0.0036569260969589847,7,7,4
2286,-3.2,-2.4,-9.5,464925523.0,0.07645543874362769,171337018000000.0,4248338.92,12.046885400000003,6081000000.0,0.006457609933460826,7,8,4
2287,-3.2,-1.6,-9.5,549750230.0,0.09040457654990955,202668140000000.0,5096500.8100000005,13.192757600000007,6081000000.0,0.007023263116310038,7,9,4
2288,-3.2,-0.8,-9.5,613880422.0,0.1009505709587239,240420977200000.0,6134131.939999997,14.575202699999991,6081000000.0,0.007649488117537597,7,10,4
2289,-3.2,-0.0,-9.5,584133855.0,0.09605884805130735,211643927000000.0,5229498.090000001,13.331627899999997,6081000000.0,0.007177101684459297,7,11,4
2290,-3.2,0.8,-9.5,595787695.0,0.09793502013643463,219558189530000.0,5400667.5699999975,13.7070562,6083500000.0,0.007307057167342002,7,12,4
2291,-3.2,1.6,-9.5,548411958.0,0.0901845022200296,201204531000000.0,5000435.560000001,13.136191000000002,6081000000.0,0.00699785720450661,7,13,4
2292,-3.2,2.4,-9.5,461387938.2,0.07584874867663981,164951522760000.0,3978982.95,11.591112599999999,6083000000.0,0.006334051012805587,7,14,4
2293,-3.2,3.2,-9.5,178955352.10000002,0.029416512221582973,66879800600000.0,1644053.053100001,7.347603029999999,6083500000.0,0.004032879168418989,7,15,4
2294,-3.2,4.0,-9.5,88484293.46,0.01474984055009168,26585843574500.0,675472.7472699998,3.9407362889999997,5999000000.0,0.0025785027842128265,7,16,4
2295,-3.2,4.8,-9.5,59975458.1,0.009914118208116373,15835397580780.0,378970.5718231,2.8761664169,6049500000.0,0.001973405123253092,7,17,4
2296,-3.2,5.6,-9.5,44442098.54999998,0.007822935847562046,9907297557430.0,238173.59258199992,2.1948725880000004,5681000000.0,0.001662164724691831,7,18,4
2297,-3.2,6.4,-9.5,31710372.824,0.005707410515478762,6706016889796.0,174003.91311360002,1.755389876800001,5556000000.0,0.0013982709443863463,7,19,4
2298,-3.2,7.2,-9.5,27581334.929999996,0.005005232724798112,5033703362430.0,128672.07281400003,1.5105361169999998,5510500000.0,0.001221445380838401,7,20,4
2299,-3.2,8.0,-9.5,24962910.27,0.004730511705514496,5319394440233.0,136176.03277989998,1.4372254675,5277000000.0,0.0013111888674647342,7,21,4
2300,-3.2,8.8,-9.5,18466076.109999992,0.0035693584826519747,3038246938900.0,77796.91820090004,1.086081466,5173500000.0,0.0010107606617941116,7,22,4
2301,-2.4,-8.8,-9.5,21775851.267000005,0.00421196349458414,4716421366448.0,116344.19112649003,1.2188420980000003,5170000000.0,0.0012601928362574327,8,0,4
2302,-2.4,-8.0,-9.5,23362341.408000007,0.004246540290466238,3836444867926.0,85935.76843320004,1.1838134867999999,5501500000.0,0.0010680820404325362,8,1,4
2303,-2.4,-7.2,-9.5,33452829.577,0.006063590642921878,8452180793430.0,221665.54561869998,1.8756574439999998,5517000000.0,0.0015808936484710907,8,2,4
2304,-2.4,-6.4,-9.5,46027936.37000001,0.007916060945911086,11213496088940.0,251926.51485199993,2.2146023620000004,5814500000.0,0.0017277439893110436,8,3,4
2305,-2.4,-5.6,-9.5,46645089.790000014,0.0079059474220339,11968211892780.0,320181.12878600013,2.707433958,5900000000.0,0.0017590730345009389,8,4,4
2306,-2.4,-4.8,-9.5,71268040.18999998,0.011838544882059798,19374951827500.0,487628.13766600005,3.3881709739999994,6020000000.0,0.002193537531998639,8,5,4
2307,-2.4,-4.0,-9.5,111741180.12100002,0.018375461292715018,36109161249908.0,898778.6256602003,4.778774652000004,6081000000.0,0.0029645237861249396,8,6,4
2308,-2.4,-3.2,-9.5,323470767.0,0.05319367982239763,111760512410000.0,2640555.7529999986,9.17777177,6081000000.0,0.005215433473293159,8,7,4
2309,-2.4,-2.4,-9.5,1421625525.2,0.2337046728916653,525618580600000.0,12895523.698,21.49365760000001,6083000000.0,0.011306772541752087,8,8,4
2310,-2.4,-1.6,-9.5,1723299859.3,0.28327440770937784,639510584310000.0,15735717.020000001,23.87226190000002,6083500000.0,0.012470717606259242,8,9,4
2311,-2.4,-0.8,-9.5,1811522658.0,0.29777638826333525,689550587200000.0,16905362.799999997,24.789978399999978,6083500000.0,0.012949429595842929,8,10,4
2312,-2.4,-0.0,-9.5,1781271169.0,0.2926833994413408,677572941900000.0,16673213.799999995,24.800631499999994,6086000000.0,0.012831196825232198,8,11,4
2313,-2.4,0.8,-9.5,1760803660.0,0.2895582404209834,655963440000000.0,16436311.299999997,24.357135900000007,6081000000.0,0.012635309951734137,8,12,4
2314,-2.4,1.6,-9.5,1700965862.0,0.2796031662694173,636000033100000.0,15655750.950000003,23.8099703,6083500000.0,0.012436442008445476,8,13,4
2315,-2.4,2.4,-9.5,1421353731.0,0.233544812849162,527845793000000.0,13229911.900000002,22.591682000000006,6086000000.0,0.011325117130032598,8,14,4
2316,-2.4,3.2,-9.5,334482459.4,0.05498191162981836,129868545750000.0,3125556.459,10.023860900000004,6083500000.0,0.005619784993447367,8,15,4
2317,-2.4,4.0,-9.5,94155571.28999998,0.015551337235114374,27373213054300.0,722430.4135900001,4.5078230889999995,6054500000.0,0.0025924228958249694,8,16,4
2318,-2.4,4.8,-9.5,69642271.415,0.011689848328157785,20780676536992.0,544762.20788276,3.4742529047000006,5957500000.0,0.002295551478343673,8,17,4
2319,-2.4,5.6,-9.5,53347047.19,0.009056454832357185,15607920108200.0,397671.0925200001,2.7194027599999995,5890500000.0,0.0020120631367076688,8,18,4
2320,-2.4,6.4,-9.5,37552391.83,0.00641318279053881,9760149426533.5,228384.75758381007,1.9377944232000008,5855500000.0,0.0016006098950702963,8,19,4
2321,-2.4,7.2,-9.5,35033515.43,0.006173306683700441,7729395637310.0,202209.51619859994,1.8812902970000005,5675000000.0,0.001469698163945118,8,20,4
2322,-2.4,8.0,-9.5,25127308.02999999,0.004656654564492215,5684529789670.0,134248.2521035,1.370608112,5396000000.0,0.0013255514301652495,8,21,4
2323,-2.4,8.8,-9.5,20943179.21,0.004063086470074692,4194958669520.0,98651.15490300006,1.1367542970000004,5154500000.0,0.0011920611918223856,8,22,4
2324,-1.6,-8.8,-9.5,19215061.79,0.003966775761767134,4781751308086.0,110328.92877362003,1.1067926650000002,4844000000.0,0.0013542866876366795,9,0,4
2325,-1.6,-8.0,-9.5,24169965.471999995,0.004363991238060846,4857196332225.9,130709.92176706599,1.4445150597499996,5538500000.0,0.001193773459281064,9,1,4
2326,-1.6,-7.2,-9.5,32059732.360000007,0.005652778340826943,6315217793300.0,145217.3303437,1.6239637799999995,5671500000.0,0.0013292830849516279,9,2,4
2327,-1.6,-6.4,-9.5,41155700.25000001,0.007080550580645163,10620824848370.0,259065.94851920012,2.0803100979999996,5812500000.0,0.001682044209517428,9,3,4
2328,-1.6,-5.6,-9.5,54472321.03000001,0.00928769327024723,14547262301050.0,413762.2855724999,2.9628410139999994,5865000000.0,0.0019509397862169952,9,4,4
2329,-1.6,-4.8,-9.5,75849374.11999997,0.012862366308292348,20345111206600.0,508310.8024600001,3.5773250560000016,5897000000.0,0.0022946695389761108,9,5,4
2330,-1.6,-4.0,-9.5,106240888.30000001,0.01757209531921932,31442567476200.0,808192.5598899998,4.45039089,6046000000.0,0.0027823521750835302,9,6,4
2331,-1.6,-3.2,-9.5,397830956.6,0.06540045316455696,157291622200000.0,3939135.1570000006,11.3662158,6083000000.0,0.006185234905159446,9,7,4
2332,-1.6,-2.4,-9.5,1559222482.8,0.2561982390404206,587581183330000.0,14573545.929999998,23.542994299999982,6086000000.0,0.011948767173968016,9,8,4
2333,-1.6,-1.6,-9.5,1921497975.0,0.31587998931448297,730835702400000.0,17882059.600000005,25.5452397,6083000000.0,0.013332547372708175,9,9,4
2334,-1.6,-0.8,-9.5,1915793838.0,0.3149163866195447,724058643800000.0,17705590.100000005,25.3752808,6083500000.0,0.01326949614597872,9,10,4
2335,-1.6,-0.0,-9.5,1961909702.6,0.32225849254270694,747250706400000.0,18641414.277999997,26.5333155,6088000000.0,0.013470372152806245,9,11,4
2336,-1.6,0.8,-9.5,1938463920.0,0.3186428733459357,736132273900000.0,18086462.1,25.706188800000017,6083500000.0,0.01337967269517635,9,12,4
2337,-1.6,1.6,-9.5,1877878590.0,0.3088108189442526,702997950000000.0,17219182.999999993,24.858812499999996,6081000000.0,0.013080462541996452,9,13,4
2338,-1.6,2.4,-9.5,1591071760.0,0.26164640026311464,610245250000000.0,14953022.100000005,23.122920199999996,6081000000.0,0.012187041976628296,9,14,4
2339,-1.6,3.2,-9.5,362924778.0,0.05968175925012333,130100243040000.0,3324033.9879999985,10.529196140000005,6081000000.0,0.005627108240013272,9,15,4
2340,-1.6,4.0,-9.5,120793000.57999998,0.02005362340499709,38791505386300.0,1007281.3312500004,5.281513166,6023500000.0,0.0031019917847515937,9,16,4
2341,-1.6,4.8,-9.5,78714152.60000001,0.012944277684591351,23844021403000.0,567461.68086,3.679826539999999,6081000000.0,0.002408995526547191,9,17,4
2342,-1.6,5.6,-9.5,56381438.33,0.009363354368512829,12848520549510.0,318212.80993700004,2.754053308999999,6021500000.0,0.001785842346274436,9,18,4
2343,-1.6,6.4,-9.5,46973290.29999999,0.008132494858033239,14020817237000.0,307045.7213299999,2.35341229,5776000000.0,0.001944825894772247,9,19,4
2344,-1.6,7.2,-9.5,32225808.040000003,0.005907031076894877,7685905116620.0,203311.58678000004,1.8594464069999999,5455500000.0,0.0015245237645140893,9,20,4
2345,-1.6,8.0,-9.5,25920321.260000005,0.004833626342191143,5980359769450.0,146217.29158500003,1.4316501220000002,5362500000.0,0.0013680992367770626,9,21,4
2346,-1.6,8.8,-9.5,23475140.08299999,0.004297901882643718,5497300870156.0,153528.70079770006,1.5081008839999999,5462000000.0,0.001287787805580786,9,22,4
2347,-0.8,-8.8,-9.5,20524997.161,0.004018992982377129,4440040162430.6,105316.98498743001,1.1852289315,5107000000.0,0.0012377953364586744,10,0,4
2348,-0.8,-8.0,-9.5,28068611.73000001,0.005071113230352305,6763604226700.0,187134.31323999996,1.6964184369999997,5535000000.0,0.0014095897023254946,10,1,4
2349,-0.8,-7.2,-9.5,34376079.195,0.006008228470680765,8411971713359.1,197113.914851676,1.8504211052999997,5721500000.0,0.0015207584873111208,10,2,4
2350,-0.8,-6.4,-9.5,47667465.176999986,0.008113611093957444,13258415154827.0,292722.0713177998,2.3550053036000005,5875000000.0,0.0018593415924111276,10,3,4
2351,-0.8,-5.6,-9.5,56469217.97,0.009384945648994515,13193126970000.0,321650.0590999998,2.717485814000001,6017000000.0,0.0018109860524435925,10,4,4
2352,-0.8,-4.8,-9.5,91849932.32,0.015098205362044875,30702762867100.0,774964.9828410004,4.3294181799999985,6083500000.0,0.00273247666421573,10,5,4
2353,-0.8,-4.0,-9.5,124458482.59999996,0.020466778917941124,41324962973200.0,1023918.9970599995,5.116993857,6081000000.0,0.0031714106077008163,10,6,4
2354,-0.8,-3.2,-9.5,380348585.0,0.06254704571616511,138092082800000.0,3393657.6799999992,10.5648172,6081000000.0,0.005797364461227726,10,7,4
2355,-0.8,-2.4,-9.5,1562342300.0,0.2569219371813846,594893350000000.0,14498970.2,22.678545400000004,6081000000.0,0.012032771286052818,10,8,4
2356,-0.8,-1.6,-9.5,1914221360.0,0.31478726525242556,722322520000000.0,17630766.2,25.136561099999994,6081000000.0,0.013259026778772123,10,9,4
2357,-0.8,-0.8,-9.5,1955391030.2,0.32116137475568696,736241276500000.0,18054294.739999995,26.274249800000007,6088500000.0,0.013369674688735093,10,10,4
2358,-0.8,-0.0,-9.5,1983623480.0,0.32620021049169545,747701820000000.0,18128264.099999998,25.402382900000006,6081000000.0,0.013489948207662528,10,11,4
2359,-0.8,0.8,-9.5,1927754716.6,0.31675233595136376,731759784397000.0,18126489.0689,25.756375999999996,6086000000.0,0.01333439741413268,10,12,4
2360,-0.8,1.6,-9.5,1890319944.3,0.3106268908553118,708807707950000.0,17679329.040000003,25.62831290000001,6085500000.0,0.01312468908019908,10,13,4
2361,-0.8,2.4,-9.5,1610209490.0,0.2647935356026969,602156770000000.0,14939064.199999997,23.208701599999998,6081000000.0,0.01210600598480573,10,14,4
2362,-0.8,3.2,-9.5,383202691.0,0.06301639384969578,139024815100000.0,3480675.8400000012,10.759769499999997,6081000000.0,0.00581691043227783,10,15,4
2363,-0.8,4.0,-9.5,127594335.5,0.020982459381680644,39246147770000.0,960942.9233999995,5.15815795,6081000000.0,0.003090613902528512,10,16,4
2364,-0.8,4.8,-9.5,80433596.42499998,0.013227034439236965,22640156859974.0,586458.0441441301,3.892730897500001,6081000000.0,0.0023473938198390588,10,17,4
2365,-0.8,5.6,-9.5,67729661.72999999,0.011298634036199849,18890564578630.0,510400.3169879999,3.2514329849999974,5994500000.0,0.002175157706462554,10,18,4
2366,-0.8,6.4,-9.5,52649727.11,0.008827922050637156,14259791283710.0,389925.10787670006,3.036182956000002,5964000000.0,0.0018995039339055426,10,19,4
2367,-0.8,7.2,-9.5,33519357.318,0.00591483277183695,8658791552553.0,187736.8521119,1.7279522411000001,5667000000.0,0.0015577461246591962,10,20,4
2368,-0.8,8.0,-9.5,30339254.695000004,0.0055127200317979476,7135701520822.0,177960.15097019993,1.7581233006999997,5503500000.0,0.0014561315661360944,10,21,4
2369,-0.8,8.8,-9.5,19642579.630000003,0.003662951912354313,3418315605940.0,94707.44476650002,1.2581496520000002,5362500000.0,0.0010343321495656379,10,22,4
2370,-0.0,-8.8,-9.5,24446188.33,0.004751907538147536,5012751858500.0,115450.51290799995,1.3403714549999999,5144500000.0,0.0013056181580810345,11,0,4
2371,-0.0,-8.0,-9.5,30534974.89400001,0.00536265804250088,6490352902720.0,153378.46374110001,1.6355989589999995,5694000000.0,0.0013422639993201687,11,1,4
2372,-0.0,-7.2,-9.5,35636832.90000001,0.006206885465470698,8649316869270.0,219650.72473000007,1.9192777650000004,5741500000.0,0.0015366918357730948,11,2,4
2373,-0.0,-6.4,-9.5,43116144.53000001,0.007350178065121038,10354164017670.0,273508.3139969999,2.3509530860000005,5866000000.0,0.001645647102893001,11,3,4
2374,-0.0,-5.6,-9.5,64869141.54299999,0.010811523590499998,18429912443746.0,480655.00882706,3.1119122402999992,6000000000.0,0.0021465036537595124,11,4,4
2375,-0.0,-4.8,-9.5,80708971.66000001,0.01334804790539982,23743755220500.0,608827.75949,3.796515229000001,6046500000.0,0.0024176414382936252,11,5,4
2376,-0.0,-4.0,-9.5,130461373.75999998,0.021445117738144157,43812621051570.0,1083932.6658924997,5.305377892999998,6083500000.0,0.003264129241489469,11,6,4
2377,-0.0,-3.2,-9.5,380033668.0,0.06249525867456011,134673401800000.0,3363532.163999999,10.648604600000006,6081000000.0,0.005725153406961461,11,7,4
2378,-0.0,-2.4,-9.5,1573172820.0,0.25870297977306367,590300050000000.0,14685953.599999996,23.013793800000006,6081000000.0,0.01198622736748978,11,8,4
2379,-0.0,-1.6,-9.5,1892037068.0,0.31101127114325633,710797819000000.0,17763415.799999997,25.75382849999999,6083500000.0,0.013147422087614952,11,9,4
2380,-0.0,-0.8,-9.5,1990387208.0,0.327177974521246,760161278000000.0,18749100.8,26.456168899999998,6083500000.0,0.01359629027202217,11,10,4
2381,-0.0,-0.0,-9.5,2013217222.0,0.3309307507191584,759818799300000.0,18796532.019999996,26.160083000000007,6083500000.0,0.013593226992651735,11,11,4
2382,-0.0,0.8,-9.5,1902341012.8,0.3124482241603022,721221411640000.0,17788633.400000002,25.99572190000001,6088500000.0,0.01323259654181311,11,12,4
2383,-0.0,1.6,-9.5,1951961898.0,0.3208616582559382,746382905000000.0,18540117.6,26.2324327,6083500000.0,0.013472506507686258,11,13,4
2384,-0.0,2.4,-9.5,1499153406.0,0.2462270519832471,555327232600000.0,13619473.530000001,22.790538599999998,6088500000.0,0.011611418698406173,11,14,4
2385,-0.0,3.2,-9.5,389807879.3,0.0640762520424098,147424951361000.0,3617581.3542000013,10.875535799999994,6083500000.0,0.005987605823739313,11,15,4
2386,-0.0,4.0,-9.5,130392732.39999999,0.021442646341062323,42328656385000.0,1003793.9129500004,5.18142444,6081000000.0,0.0032096928775844436,11,16,4
2387,-0.0,4.8,-9.5,81995255.9,0.013483844088143399,21943299000500.0,530946.5302900001,3.6071233139999994,6081000000.0,0.002310985394858848,11,17,4
2388,-0.0,5.6,-9.5,59948391.699999996,0.010112751636302294,16494987824350.0,414778.45825119986,2.9234874789999985,5928000000.0,0.002055365447697074,11,18,4
2389,-0.0,6.4,-9.5,41086255.620000005,0.007041949716342447,9904671900590.0,246550.39187999998,2.1024898109999994,5834500000.0,0.00161822032293208,11,19,4
2390,-0.0,7.2,-9.5,39233383.07000001,0.006861382138859742,9725243418260.0,255717.51772399995,2.21285927,5718000000.0,0.0016361659027715517,11,20,4
2391,-0.0,8.0,-9.5,30325631.535999995,0.00545326947239705,7628861085625.0,176156.5201411,1.6568235036999999,5561000000.0,0.0014900409647971022,11,21,4
2392,-0.0,8.8,-9.5,24379674.610000007,0.004563345738886291,6657087439770.0,185846.85938460001,1.520539501000001,5342500000.0,0.0014488347401568097,11,22,4
2393,0.8,-8.8,-9.5,24074457.813,0.004345570002346571,4759898838736.0,118946.66124000004,1.3715130719999993,5540000000.0,0.0011814363981408446,12,0,4
2394,0.8,-8.0,-9.5,22230506.536999997,0.003987892463359942,4024773621603.0,95673.12926009997,1.2329599900000001,5574500000.0,0.001079657632067353,12,1,4
2395,0.8,-7.2,-9.5,32682424.939999998,0.005892441168304336,7099018705850.0,188574.9713671,1.8677914299999996,5546500000.0,0.001441124135847795,12,2,4
2396,0.8,-6.4,-9.5,46241291.81999999,0.007969201520034467,11227223895100.0,310080.10727099987,2.5091728310000003,5802500000.0,0.0017323765255327001,12,3,4
2397,0.8,-5.6,-9.5,62426044.087000005,0.010622997377180296,17576647715537.0,451903.0872918,3.1094531522,5876500000.0,0.0021402796895614654,12,4,4
2398,0.8,-4.8,-9.5,83352877.65399998,0.013707100419996709,24818320160902.0,604208.3365970001,3.7619938326,6081000000.0,0.002457720164465959,12,5,4
2399,0.8,-4.0,-9.5,131774043.37000002,0.02166979828482158,42533971804200.0,1054732.8594289995,5.322273241000001,6081000000.0,0.003217467777139298,12,6,4
2400,0.8,-3.2,-9.5,382638792.2,0.0628978042574176,139632758030000.0,3460955.709999998,10.719780899999998,6083500000.0,0.005827219307174366,12,7,4
2401,0.8,-2.4,-9.5,1560535330.0,0.256624787041605,579063660000000.0,14106811.900000002,22.479129800000003,6081000000.0,0.011871600041076284,12,8,4
2402,0.8,-1.6,-9.5,1946900094.6,0.3200296037807183,733944842860000.0,18064017.040000003,25.59800420000001,6083500000.0,0.013359778863934756,12,9,4
2403,0.8,-0.8,-9.5,1967568140.0,0.32355996382173985,743753984000000.0,18352471.3,25.6975756,6081000000.0,0.013454287941376153,12,10,4
2404,0.8,-0.0,-9.5,1967700862.4,0.32347540069044883,740395814230000.0,17975991.419999998,25.482961399999986,6083000000.0,0.013419465835487976,12,11,4
2405,0.8,0.8,-9.5,1974025375.0,0.3244884318237857,747915014000000.0,18388326.900000002,26.28435460000002,6083500000.0,0.013486326888737764,12,12,4
2406,0.8,1.6,-9.5,1951479660.0,0.3209142673902319,744647250000000.0,18379658.400000002,25.672339700000002,6081000000.0,0.01346236507544419,12,13,4
2407,0.8,2.4,-9.5,1541403200.0,0.2534785726031903,573886820000000.0,14324759.800000004,22.701831400000003,6081000000.0,0.011818414804731635,12,14,4
2408,0.8,3.2,-9.5,379553086.0,0.062416228580825524,135841812800000.0,3357463.109999998,10.549833199999998,6081000000.0,0.0057499351651813906,12,15,4
2409,0.8,4.0,-9.5,134043760.19999999,0.022043045584607793,45860437025000.0,1140030.7556000005,5.549310490000002,6081000000.0,0.0033409142723980485,12,16,4
2410,0.8,4.8,-9.5,82795163.72,0.01367497955570237,26014726069200.0,601341.6680699997,3.7100037689999987,6054500000.0,0.0025272755180840746,12,17,4
2411,0.8,5.6,-9.5,65976918.707,0.010995236848095993,20144096366478.0,484880.9026150901,3.2072119015,6000500000.0,0.0022439217182978265,12,18,4
2412,0.8,6.4,-9.5,39782815.325,0.00681270919171162,10075354036352.6,252259.70286607003,2.0855925603,5839500000.0,0.0016307062808919343,12,19,4
2413,0.8,7.2,-9.5,41584442.67000001,0.007232705917036265,10575078558400.0,247959.05740699987,2.0586383370000014,5749500000.0,0.0016968090481594136,12,20,4
2414,0.8,8.0,-9.5,30225578.81,0.005686309624682532,6240675534930.0,140124.678817,1.5322127839999993,5315500000.0,0.001409914990029946,12,21,4
2415,0.8,8.8,-9.5,23799884.548999995,0.0042386259214603735,4746775214008.7,106341.119738,1.3320409324000002,5615000000.0,0.0011640478217450072,12,22,4
2416,1.6,-8.8,-9.5,20054821.476999998,0.0037707664711854843,3784702098827.0,84782.75013300002,1.0844703872,5318500000.0,0.0010973569974219292,13,0,4
2417,1.6,-8.0,-9.5,24966025.15,0.00462077089579863,5681683033010.0,140338.19960700005,1.4556750640000002,5403000000.0,0.0013235025539663227,13,1,4
2418,1.6,-7.2,-9.5,35143260.438,0.0063757729386792455,7407015367434.0,196885.00444039996,2.0074241609,5512000000.0,0.0014812680725505513,13,2,4
2419,1.6,-6.4,-9.5,35082916.19000001,0.005970543939754937,6929149249200.0,166753.94396,1.839766628999999,5876000000.0,0.0013439385728651727,13,3,4
2420,1.6,-5.6,-9.5,58205907.70999999,0.009899805716472488,16003143902590.0,378020.1636310002,2.7724435479999996,5879500000.0,0.0020411903545366422,13,4,4
2421,1.6,-4.8,-9.5,80125110.01999997,0.013282239539162861,22771380916870.0,562384.6279970002,3.7591981299999992,6032500000.0,0.0023731139817512984,13,5,4
2422,1.6,-4.0,-9.5,111268349.76,0.018297705929945732,33596087531180.0,828646.9791284003,4.5873853350000005,6081000000.0,0.002859503221768481,13,6,4
2423,1.6,-3.2,-9.5,382400078.3,0.06285856469137832,145154711980000.0,3713997.224,11.197890009999997,6083500000.0,0.005941324533841007,13,7,4
2424,1.6,-2.4,-9.5,1515083704.72,0.24904803233664832,580011958002100.0,14275126.300800003,22.553364259999988,6083500000.0,0.011876434414579314,13,8,4
2425,1.6,-1.6,-9.5,1923013081.0,0.316129061482821,732912959600000.0,17936785.899999995,25.51109819999999,6083000000.0,0.013351481511103967,13,9,4
2426,1.6,-0.8,-9.5,1949122890.0,0.3203949847949371,757815048100000.0,18894337.7,26.412846599999995,6083500000.0,0.013575291873383502,13,10,4
2427,1.6,-0.0,-9.5,1927408020.0,0.31695576714356194,740726550000000.0,18438825.7,25.713133599999995,6081000000.0,0.013426877539552018,13,11,4
2428,1.6,0.8,-9.5,1951039684.6,0.3207100656858716,740527076660000.0,17977145.165999997,25.387711599999992,6083500000.0,0.013419552391477595,13,12,4
2429,1.6,1.6,-9.5,1960556232.6000001,0.322036174868594,750768368518000.0,18515823.882,26.042065499999982,6088000000.0,0.013502040664488082,13,13,4
2430,1.6,2.4,-9.5,1562343026.5,0.2567109803647716,589933914585000.0,14446030.033900006,22.9529628,6086000000.0,0.011972665278561861,13,14,4
2431,1.6,3.2,-9.5,377516839.0,0.06208137460943924,143585381700000.0,3441558.5719999988,10.562801400000007,6081000000.0,0.005911549485015023,13,15,4
2432,1.6,4.0,-9.5,121112465.49000001,0.019916537656635425,38846384072700.0,1031635.8590569999,5.230050874999997,6081000000.0,0.0030748330302946807,13,16,4
2433,1.6,4.8,-9.5,72301019.22999999,0.012127991148200954,20119627882800.0,512560.270765,3.4918776179999997,5961500000.0,0.0022572292480499607,13,17,4
2434,1.6,5.6,-9.5,54652136.995,0.009263074066949152,13570652046145.8,327561.4944417201,2.5669141152999986,5900000000.0,0.001873137215892922,13,18,4
2435,1.6,6.4,-9.5,41758430.129999995,0.0072059413511647965,10017452705110.0,258411.019761,2.215888256,5795000000.0,0.001638500047263381,13,19,4
2436,1.6,7.2,-9.5,28225694.430000003,0.005267461869926286,5672349737200.0,123113.46318099994,1.4199890269999993,5358500000.0,0.0013333971238625544,13,20,4
2437,1.6,8.0,-9.5,27080173.604000006,0.005077849916369774,6655199608373.7,183020.91032210994,1.5970280091,5333000000.0,0.0014512098230771073,13,21,4
2438,1.6,8.8,-9.5,17135216.856999993,0.0033450886982918484,3033068341950.0,79399.33441471998,1.054284515,5122500000.0,0.001019953521100237,13,22,4
2439,2.4,-8.8,-9.5,19064735.527000003,0.0037595613344507993,3917386629528.2,81555.39907742201,1.0096312733999997,5071000000.0,0.0011709163183633005,14,0,4
2440,2.4,-8.0,-9.5,24531856.071000006,0.004489724756771597,5504515466272.4,138487.17006456997,1.3857831796999995,5464000000.0,0.0012881608855625963,14,1,4
2441,2.4,-7.2,-9.5,31897121.11099999,0.00568474801479237,7002320836203.7,179494.04092990002,1.7957419508000008,5611000000.0,0.0014148225827505189,14,2,4
2442,2.4,-6.4,-9.5,41570967.805999994,0.0072165554736568,9605800594530.0,217307.751739,2.0308975876999997,5760500000.0,0.0016140903849294467,14,3,4
2443,2.4,-5.6,-9.5,54950348.51499999,0.009302581431352631,13452827256622.8,341485.1177994799,2.7007421631999984,5907000000.0,0.0018627778210271572,14,4,4
2444,2.4,-4.8,-9.5,61373014.90000001,0.010290579292421196,14388023475700.0,344364.27778,2.8103485349999997,5964000000.0,0.0019080255206557818,14,5,4
2445,2.4,-4.0,-9.5,105182765.94999999,0.017382707973888613,32089837634900.0,820979.3091990005,4.504273107999998,6051000000.0,0.0028085221233841357,14,6,4
2446,2.4,-3.2,-9.5,325174678.5,0.05347388233843118,116294735050000.0,2930871.7988000014,9.805472899999998,6081000000.0,0.005320179012797727,14,7,4
2447,2.4,-2.4,-9.5,1400719780.0,0.23034365729320835,526628252000000.0,12980467.300000003,21.432590600000005,6081000000.0,0.011321349437425523,14,8,4
2448,2.4,-1.6,-9.5,1755561730.0,0.28869622266074657,662119610000000.0,16358154.400000004,24.216566200000006,6081000000.0,0.012694462306184984,14,9,4
2449,2.4,-0.8,-9.5,1789320080.0,0.2941267494041259,678992506000000.0,16820594.1,25.1804829,6083500000.0,0.012849909367611653,14,10,4
2450,2.4,-0.0,-9.5,1791956694.0,0.2945601535300403,688877009000000.0,17147732.3,25.251945700000007,6083500000.0,0.01294310341654721,14,11,4
